imdb_title_id,title,year,genre,num_recommendations,domestic_gross,foreign_gross,total_revenue,foreign_share,genre_filtered
tt1411250,riddick,2013,"Action, Adventure, Sci-Fi",20,42025135,52738623,94763758,0.5565273487782112,Action
tt5463162,deadpool 2,2018,"Action, Adventure, Comedy",19,324591735,462088822,786680557,0.5873906732386676,Action
tt2379713,spectre,2015,"Action, Adventure, Thriller",19,200074175,679546748,879620923,0.7725450023202779,Action
tt0478970,antman,2015,"Action, Adventure, Comedy",19,180202163,338656286,518858449,0.6526949433948602,Action
tt1077368,dark shadows,2012,"Comedy, Fantasy, Horror",19,79727149,158475519,238202668,0.6652969940706122,Horror
tt1440129,battleship,2012,"Action, Adventure, Sci-Fi",19,65233400,248244317,313477717,0.7919041882010389,Action
tt5758778,skyscraper,2018,"Action, Adventure, Thriller",18,68420120,235695414,304115534,0.7750193188092785,Action
tt2140373,saving mr banks,2013,"Biography, Comedy, Drama",18,83299761,31662764,114962525,0.27541813299594803,Comedy
tt1053424,repo men,2010,"Action, Sci-Fi, Thriller",18,13942007,4253231,18195238,0.23375517264462273,Action
tt1961175,american assassin,2017,"Action, Thriller",18,36249674,32060466,68310140,0.4693368510150909,Action
tt0974015,justice league,2017,"Action, Adventure, Fantasy",18,229024295,426920914,655945209,0.6508484369462023,Action
tt1622547,30 minutes or less,2011,"Action, Comedy, Crime",18,37053924,3912792,40966716,0.0955114879113083,Action
tt2024469,nonstop,2014,"Action, Mystery, Thriller",17,91742160,130640895,222383055,0.5874588556218908,Action
tt1336608,rock of ages,2012,"Comedy, Drama, Musical",17,38518613,22513319,61031932,0.36887770487095184,Comedy
tt3470600,sing,2016,"Animation, Comedy, Family",17,270329045,364125744,634454789,0.5739191354736547,Comedy
tt2404233,gods of egypt,2016,"Action, Adventure, Fantasy",16,31153464,107683292,138836756,0.7756108332003955,Action
tt3606752,cars 3,2017,"Animation, Adventure, Comedy",16,152901115,230640254,383541369,0.6013438774579751,Comedy
tt0985694,machete,2010,"Action, Crime, Thriller",16,26593646,19777324,46370970,0.4265022707094546,Action
tt0837562,hotel transylvania,2012,"Animation, Comedy, Family",16,148313048,230192764,378505812,0.6081617684644695,Comedy
tt1592525,lockout,2012,"Action, Sci-Fi, Thriller",16,14326865,19616184,33943049,0.5779146122082315,Action
tt5834262,hotel artemis,2018,"Action, Crime, Drama",15,6708137,6050662,12758799,0.4742344479288372,Action
tt7137380,destroyer,2018,"Action, Crime, Drama",15,1533324,2147772,3681096,0.5834599260654979,Action
tt1772240,apollo 18,2011,"Horror, Mystery, Sci-Fi",15,17686929,8830890,26517819,0.3330172062792947,Horror
tt1300854,iron man 3,2013,"Action, Adventure, Sci-Fi",15,408992272,806400000,1215392272,0.6634894910702542,Action
tt3062096,inferno,2016,"Action, Adventure, Crime",15,34343574,185175793,219519367,0.8435510521493076,Action
tt2209764,transcendence,2014,"Action, Drama, Sci-Fi",14,23022309,80016949,103039258,0.7765675971773788,Action
tt1210819,the lone ranger,2013,"Action, Adventure, Comedy",14,89302115,170700000,260002115,0.6565331208940358,Action
tt0947810,green zone,2010,"Action, Drama, Thriller",14,35497337,62025683,97523020,0.6360106875279293,Action
tt2294449,22 jump street,2014,"Action, Comedy, Crime",14,191719337,139614539,331333876,0.4213711579554878,Action
tt5117670,peter rabbit,2018,"Adventure, Comedy, Family",13,115234093,231902384,347136477,0.6680438368336612,Comedy
tt2180411,into the woods,2014,"Adventure, Comedy, Drama",13,128002372,85114029,213116401,0.39937812669800105,Comedy
tt1103153,killers,2010,"Action, Comedy, Romance",13,47059963,48512786,95572749,0.5076006132250104,Action
tt1335975,47 ronin,2013,"Action, Drama, Fantasy",13,38362475,113354340,151716815,0.7471442107455262,Action
tt1843866,captain america the winter soldier,2014,"Action, Adventure, Sci-Fi",13,259746958,454654931,714401889,0.636413394198066,Action
tt1327709,cyrus,2010,"Crime, Horror, Mystery",13,7468936,2593960,10062896,0.25777470024533694,Horror
tt2170593,st vincent,2014,"Comedy, Drama",12,44137712,10699522,54837234,0.19511418099607286,Comedy
tt1216475,cars 2,2011,"Animation, Adventure, Comedy",12,191450875,368704508,560155383,0.6582182715541269,Comedy
tt1763303,the first time,2012,"Comedy, Drama, Romance",12,17061,0,17061,0.0,Comedy
tt1587310,maleficent,2014,"Action, Adventure, Family",12,241407328,517129407,758536735,0.681746029083219,Action
tt3829266,the predator,2018,"Action, Adventure, Sci-Fi",11,51024708,108462855,159487563,0.6800709281638468,Action
tt4701182,bumblebee,2018,"Action, Adventure, Sci-Fi",11,127195589,338000000,465195589,0.7265761068942552,Action
tt3498820,captain america civil war,2016,"Action, Adventure, Sci-Fi",11,408084349,731985064,1140069413,0.642053067693344,Action
tt0464154,piranha 3d,2010,"Comedy, Horror",11,25003155,58657005,83660160,0.7011342674936314,Horror
tt0848228,the avengers,2012,"Action, Adventure, Sci-Fi",11,623279547,894656350,1517935897,0.5893900735651422,Action
tt0892318,letters to juliet,2010,"Adventure, Comedy, Drama",11,53032453,29116085,82148538,0.3544321750436995,Comedy
tt1243957,the tourist,2010,"Action, Adventure, Crime",11,67631157,211100212,278731369,0.7573607978081577,Action
tt1302011,kung fu panda 2,2011,"Animation, Action, Adventure",11,165249063,499588484,664837547,0.7514444487293676,Action
tt2717822,blackhat,2015,"Action, Crime, Thriller",10,8005980,11659024,19665004,0.5928818524522039,Action
tt1453405,monsters university,2013,"Animation, Adventure, Comedy",10,268488329,475100000,743588329,0.6389288016918296,Comedy
tt1990314,robot  frank,2012,"Comedy, Crime, Drama",10,3317468,1616888,4934356,0.3276796404637201,Comedy
tt1034389,the eagle,2011,"Action, Adventure, Drama",10,19490041,19503507,38993548,0.5001726695913898,Action
tt0829150,dracula untold,2014,"Action, Drama, Fantasy",10,55991880,164249843,220241723,0.7457707865825224,Action
tt0881320,sanctum,2011,"Action, Adventure, Drama",10,23209310,85747788,108957098,0.7869867092091605,Action
tt1204977,ouija,2014,"Horror, Mystery, Thriller",10,50856010,52444622,103300632,0.5076892656377939,Horror
tt1233301,ironclad,2011,"Action, Drama, History",10,0,5297411,5297411,1.0,Action
tt0810922,take me home tonight,2011,"Comedy, Drama, Romance",10,6928068,648536,7576604,0.08559718839733474,Comedy
tt2293640,minions,2015,"Animation, Adventure, Comedy",9,336045770,824290403,1160336173,0.710389301118513,Comedy
tt1421051,somewhere,2010,"Comedy, Drama",9,1785645,15237476,17023121,0.895104722571143,Comedy
tt1320291,the reef,2010,"Adventure, Drama, Horror",9,0,15037867,15037867,1.0,Horror
tt4761916,unfriended dark web,2018,"Horror, Mystery, Thriller",8,8866745,7567843,16434588,0.46048267227629924,Horror
tt7158430,hearts beat loud,2018,"Comedy, Drama, Music",8,2386254,34708,2420962,0.01433644972535711,Comedy
tt2369135,need for speed,2014,"Action, Crime, Thriller",8,43568507,150601112,194169619,0.7756162512735837,Action
tt2398249,they came together,2014,"Comedy, Romance",8,0,82780,82780,1.0,Comedy
tt3717490,power rangers,2017,"Action, Adventure, Sci-Fi",8,85364450,57167102,142531552,0.40108383861560704,Action
tt1564585,skyline,2010,"Action, Sci-Fi, Thriller",8,21416355,46848618,68264973,0.6862760789490094,Action
tt1650554,kickass 2,2013,"Action, Comedy, Crime",8,28795985,34333924,63129909,0.5438614524218623,Action
tt1657507,colombiana,2011,"Action, Drama, Thriller",8,36665854,35629408,72295262,0.49283185390489354,Action
tt1198101,kites,2010,"Action, Drama, Romance",8,1685269,15469924,17155193,0.9017633319543534,Action
tt1519461,area 51,2015,"Horror, Mystery, Sci-Fi",8,7556,0,7556,0.0,Horror
tt1436562,rio,2011,"Animation, Adventure, Comedy",8,143619809,343900000,487519809,0.7054072340268742,Comedy
tt6017942,kin,2018,"Action, Adventure, Crime",7,5718096,4378725,10096821,0.4336736285609104,Action
tt2250912,spiderman homecoming,2017,"Action, Adventure, Sci-Fi",7,334201140,545965210,880166350,0.620297753941627,Action
tt2431286,philomena,2013,"Biography, Comedy, Drama",7,37709979,61253413,98963392,0.6189502174703146,Comedy
tt1409024,men in black 3,2012,"Action, Adventure, Comedy",7,179020854,475192631,654213485,0.7263571324886402,Action
tt1458169,kidnap,2017,"Action, Crime, Drama",7,30718107,4117973,34836080,0.11820999951774137,Action
tt0431021,the possession,2012,"Horror, Mystery, Thriller",7,49130588,33794476,82925064,0.4075302974743559,Horror
tt1709143,the last days on mars,2013,"Adventure, Horror, Sci-Fi",7,24084,237280,261364,0.9078526499441392,Horror
tt1591479,act of valor,2012,"Action, Adventure, Thriller",7,70012847,12484188,82497035,0.1513289295791055,Action
tt1915581,magic mike,2012,"Comedy, Drama",7,113721571,56828182,170549753,0.3332058886065933,Comedy
tt2120120,pixels,2015,"Action, Comedy, Fantasy",7,78765986,165275818,244041804,0.6772438790855685,Action
tt1135084,takers,2010,"Action, Crime, Thriller",7,57744720,12842548,70587268,0.18193858983180933,Action
tt1502407,halloween,2018,"Crime, Horror, Thriller",7,159342015,95558652,254900667,0.374885845237902,Horror
tt2187884,escape from tomorrow,2013,"Drama, Fantasy, Horror",6,171962,0,171962,0.0,Horror
tt2582500,shut in,2016,"Drama, Horror, Mystery",6,6900335,4460330,11360665,0.3926117001073441,Horror
tt2752772,sinister 2,2015,"Horror, Mystery, Thriller",6,27740955,26363270,54104225,0.4872682309006367,Horror
tt3411444,ferdinand,2017,"Animation, Adventure, Comedy",6,84410380,205437550,289847930,0.7087770128287616,Comedy
tt1067774,monte carlo,2011,"Adventure, Comedy, Family",6,23186769,16500000,39686769,0.41575568925754575,Comedy
tt1663143,fun size,2012,"Adventure, Comedy",6,9409538,1757077,11166615,0.1573509071459883,Comedy
tt1679335,trolls,2016,"Animation, Adventure, Comedy",6,153707064,190443070,344150134,0.5533720640655047,Comedy
tt1748227,the collection,2012,"Action, Adventure, Crime",6,6810754,2079340,8890094,0.233894039815552,Action
tt1815862,after earth,2013,"Action, Adventure, Sci-Fi",6,60522097,190977568,251499665,0.759355158584406,Action
tt0948470,the amazing spiderman,2012,"Action, Adventure, Sci-Fi",6,262030663,495859604,757890267,0.6542630583749138,Action
tt1431181,another year,2010,"Comedy, Drama",6,3205706,16799907,20005613,0.8397596714482081,Comedy
tt2172934,3 days to kill,2014,"Action, Drama, Thriller",5,30697999,8261901,38959900,0.2120616582691434,Action
tt2556874,plastic,2014,"Action, Comedy, Crime",5,0,575371,575371,1.0,Action
tt3045616,mortdecai,2015,"Action, Adventure, Comedy",5,7696134,22700000,30396134,0.7468054983571266,Action
tt2660888,star trek beyond,2016,"Action, Adventure, Sci-Fi",5,158848340,176953893,335802233,0.5269586548580217,Action
tt3247714,survivor,2015,"Action, Crime, Thriller",5,0,1703281,1703281,1.0,Action
tt0990407,the green hornet,2011,"Action, Comedy, Crime",5,98780042,130375461,229155503,0.5689388179344749,Action
tt1742334,sabotage,2014,"Action, Crime, Drama",5,10508518,7867925,18376443,0.42815277145854613,Action
tt1748179,red lights,2012,"Drama, Fantasy, Horror",5,49521,14469363,14518884,0.9965892006575712,Horror
tt1821694,red 2,2013,"Action, Adventure, Comedy",5,53262560,88244795,141507355,0.6236057129327306,Action
tt1860353,turbo,2013,"Animation, Adventure, Comedy",5,83028130,203868448,286896578,0.7105990926109965,Comedy
tt1228705,iron man 2,2010,"Action, Adventure, Sci-Fi",5,312433331,308723058,621156389,0.4970134147650214,Action
tt1234721,robocop,2014,"Action, Crime, Sci-Fi",5,58607007,184374792,242981799,0.7588008351193416,Action
tt1411704,hop,2011,"Animation, Adventure, Comedy",5,108085305,80572288,188657593,0.42708213710751625,Comedy
tt4191580,meet the blacks,2016,"Comedy, Horror",4,9097072,0,9097072,0.0,Horror
tt4520364,morgan,2016,"Action, Horror, Sci-Fi",4,3915251,3383535,7298786,0.46357503836939457,Horror
tt3835080,31,2016,"Horror, Thriller",4,779820,142907,922727,0.15487462705654,Horror
tt5322012,wish upon,2017,"Drama, Fantasy, Horror",4,14301505,9175840,23477345,0.39083806111806935,Horror
tt5690360,slender man,2018,"Horror, Mystery, Thriller",4,30564825,21158819,51723644,0.4090744070545378,Horror
tt2395427,avengers age of ultron,2015,"Action, Adventure, Sci-Fi",4,459005868,944008095,1403013963,0.6728429793966348,Action
tt2784678,top five,2014,"Comedy, Romance",4,25317379,684362,26001741,0.02631985296676865,Comedy
tt3748528,rogue one a star wars story,2016,"Action, Adventure, Sci-Fi",4,532177324,516925532,1049102856,0.4927310311316129,Action
tt1586752,machine gun preacher,2011,"Action, Biography, Crime",4,538690,3183298,3721988,0.8552682061307022,Action
tt1981115,thor the dark world,2013,"Action, Adventure, Fantasy",4,206362140,438240376,644602516,0.6798614109039562,Action
tt1769363,the giant mechanical man,2012,"Comedy, Drama, Romance",4,7396,0,7396,0.0,Comedy
tt1826590,about last night,2014,"Comedy, Romance",4,48637684,1808176,50445860,0.03584389283877805,Comedy
tt1859650,to rome with love,2012,"Comedy, Music, Romance",4,16684352,57641663,74326015,0.7755247338364636,Comedy
tt1904996,parker,2013,"Action, Crime, Thriller",4,17616641,30926747,48543388,0.6370949427757288,Action
