imdb_title_id,title,year,genre,num_recommendations,domestic_gross,foreign_gross,total_revenue,foreign_share,genre_filtered
tt1608290      ,zoolander 2                                                                                                                                                                                                                                                                                                                                                                                                     ,2016,"Action, Adventure, Comedy",2,28848693,26500000,55348693,0.47878276,Action
tt1220634      ,resident evil afterlife                                                                                                                                                                                                                                                                                                                                                                                         ,2010,"Action, Adventure, Horror",2,60128566,235745624,295874190,0.796776576,Horror
tt4795124      ,how to be a latin lover                                                                                                                                                                                                                                                                                                                                                                                         ,2017,"Comedy, Drama",2,32149404,30406824,62556228,0.48607189,Comedy
tt2267968      ,kung fu panda 3                                                                                                                                                                                                                                                                                                                                                                                                 ,2016,"Animation, Action, Adventure",2,143528619,374070523,517599142,0.722703136,Action
tt2103254      ,tammy                                                                                                                                                                                                                                                                                                                                                                                                           ,2014,"Comedy, Romance",2,84525432,11882223,96407655,0.123249788,Comedy
tt2268016      ,magic mike xxl                                                                                                                                                                                                                                                                                                                                                                                                  ,2015,"Comedy, Drama, Music",2,66013057,57647540,123660597,0.466175495,Comedy
tt0816462      ,conan the barbarian                                                                                                                                                                                                                                                                                                                                                                                             ,2011,"Action, Adventure, Fantasy",2,21295021,42061112,63356133,0.663883826,Action
tt1695994      ,the virginity hit                                                                                                                                                                                                                                                                                                                                                                                               ,2010,Comedy,2,636706,0,636706,0.0,Comedy
tt2002718      ,machete kills                                                                                                                                                                                                                                                                                                                                                                                                   ,2013,"Action, Crime, Thriller",2,8008161,10264848,18273009,0.56174919,Action
tt2870708      ,wish i was here                                                                                                                                                                                                                                                                                                                                                                                                 ,2014,"Comedy, Drama",2,3591299,3000066,6591365,0.455150944,Comedy
tt1598828      ,one for the money                                                                                                                                                                                                                                                                                                                                                                                               ,2012,"Action, Comedy, Crime",2,26414527,9782694,36197221,0.270260913,Action
tt1699755      ,peeples                                                                                                                                                                                                                                                                                                                                                                                                         ,2013,"Comedy, Romance",2,9177065,130101,9307166,0.013978584,Comedy
tt2924392      ,higher power                                                                                                                                                                                                                                                                                                                                                                                                    ,2018,"Action, Sci-Fi, Thriller",1,528,0,528,0.0,Action
tt1047540      ,parental guidance                                                                                                                                                                                                                                                                                                                                                                                               ,2012,"Comedy, Family",1,77267296,43565087,120832383,0.360541487,Comedy
tt2848292      ,pitch perfect 2                                                                                                                                                                                                                                                                                                                                                                                                 ,2015,"Comedy, Music",1,184296230,103329238,287625468,0.359249265,Comedy
tt1029360      ,poltergeist                                                                                                                                                                                                                                                                                                                                                                                                     ,2015,"Horror, Thriller",1,47425125,48287944,95713069,0.504507321,Horror
tt2387559      ,delivery man                                                                                                                                                                                                                                                                                                                                                                                                    ,2013,"Comedy, Drama",1,30659817,39877053,70536870,0.565336299,Comedy
tt5220122      ,hotel transylvania 3 summer vacation                                                                                                                                                                                                                                                                                                                                                                            ,2018,"Animation, Adventure, Comedy",1,167500092,359579870,527079962,0.682211232,Comedy
tt2955096      ,happy christmas                                                                                                                                                                                                                                                                                                                                                                                                 ,2014,"Comedy, Drama",1,30312,0,30312,0.0,Comedy
tt5095030      ,antman and the wasp                                                                                                                                                                                                                                                                                                                                                                                             ,2018,"Action, Adventure, Comedy",1,216648740,406495920,623144660,0.652329942,Action
tt2510894      ,hotel transylvania 2                                                                                                                                                                                                                                                                                                                                                                                            ,2015,"Animation, Comedy, Family",1,169700110,299800188,469500298,0.638551646,Comedy
tt2679042      ,hitman agent 47                                                                                                                                                                                                                                                                                                                                                                                                 ,2015,"Action, Crime, Thriller",1,22467450,59715353,82182803,0.726616163,Action
tt1524575      ,the vatican tapes                                                                                                                                                                                                                                                                                                                                                                                               ,2015,"Horror, Thriller",1,1784763,13144421,14929184,0.880451403,Horror
tt2364897      ,the disappointments room                                                                                                                                                                                                                                                                                                                                                                                        ,2016,"Drama, Horror, Thriller",1,2423467,1080294,3503761,0.308324112,Horror
tt3778644      ,solo a star wars story                                                                                                                                                                                                                                                                                                                                                                                          ,2018,"Action, Adventure, Sci-Fi",1,213767512,179383835,393151347,0.456271704,Action
tt4030600      ,the bye bye man                                                                                                                                                                                                                                                                                                                                                                                                 ,2017,"Drama, Fantasy, Horror",1,22395806,8791921,31187727,0.281903231,Horror
tt1778304      ,paranormal activity 3                                                                                                                                                                                                                                                                                                                                                                                           ,2011,"Horror, Mystery, Thriller",1,104028807,103011037,207039844,0.497542091,Horror
tt0938330      ,silent hill revelation 3d                                                                                                                                                                                                                                                                                                                                                                                       ,2012,"Fantasy, Horror",1,17530219,38445453,55975672,0.686824323,Horror
tt1068242      ,footloose                                                                                                                                                                                                                                                                                                                                                                                                       ,2011,"Comedy, Drama, Music",1,51802742,11187092,62989834,0.177601548,Comedy
tt4765284      ,pitch perfect 3                                                                                                                                                                                                                                                                                                                                                                                                 ,2017,"Comedy, Music",1,104897530,80838882,185736412,0.435234433,Comedy
tt4765284      ,pitch perfect 3                                                                                                                                                                                                                                                                                                                                                                                                 ,2017,"Comedy, Music",1,104897530,80838882,185736412,0.435234433,Comedy
tt3522806      ,mechanic resurrection                                                                                                                                                                                                                                                                                                                                                                                           ,2016,"Action, Adventure, Thriller",1,21218403,88520437,109738840,0.806646371,Action
tt1622979      ,final destination 5                                                                                                                                                                                                                                                                                                                                                                                             ,2011,"Horror, Thriller",1,42587643,112423522,155011165,0.725260803,Horror
tt1855401      ,tim and erics billion dollar movie                                                                                                                                                                                                                                                                                                                                                                              ,2012,Comedy,1,201436,22216,223652,0.099332892,Comedy
tt6421110      ,proud mary                                                                                                                                                                                                                                                                                                                                                                                                      ,2018,"Action, Crime, Drama",1,20868638,840901,21709539,0.038734171,Action
tt1433822      ,the apparition                                                                                                                                                                                                                                                                                                                                                                                                  ,2012,"Horror, Thriller",1,4936819,5700462,10637281,0.535894652,Horror
tt0999913      ,straw dogs                                                                                                                                                                                                                                                                                                                                                                                                      ,2011,"Action, Drama, Thriller",1,10324441,929380,11253821,0.082583507,Action
tt0979434      ,lottery ticket                                                                                                                                                                                                                                                                                                                                                                                                  ,2010,Comedy,1,24719879,0,24719879,0.0,Comedy
tt0878835      ,please give                                                                                                                                                                                                                                                                                                                                                                                                     ,2010,"Comedy, Drama",1,4033574,536604,4570178,0.117414245,Comedy
tt2083355      ,the best man holiday                                                                                                                                                                                                                                                                                                                                                                                            ,2013,"Comedy, Drama",0,70525195,2310515,72835710,0.031722283,Comedy
tt2918436      ,the lazarus effect                                                                                                                                                                                                                                                                                                                                                                                              ,2015,"Horror, Mystery, Sci-Fi",0,25801570,12557740,38359310,0.327371373,Horror
tt2058673      ,point break                                                                                                                                                                                                                                                                                                                                                                                                     ,2015,"Action, Adventure, Crime",0,28782481,97922110,126704591,0.7728379,Action
tt2295722      ,falcon rising                                                                                                                                                                                                                                                                                                                                                                                                   ,2014,"Action, Adventure, Crime",0,11774,0,11774,0.0,Action
tt3367294      ,compadres                                                                                                                                                                                                                                                                                                                                                                                                       ,2016,"Action, Comedy, Crime",0,3127773,4317271,7445044,0.579885223,Action
tt2109184      ,paranormal activity 4                                                                                                                                                                                                                                                                                                                                                                                           ,2012,"Horror, Mystery, Thriller",0,53900335,88917657,142817992,0.622594225,Horror
tt1137470      ,accidental love                                                                                                                                                                                                                                                                                                                                                                                                 ,2015,"Comedy, Romance",0,0,135436,135436,1.0,Comedy
tt1261945      ,sex and the city 2                                                                                                                                                                                                                                                                                                                                                                                              ,2010,"Comedy, Drama, Romance",0,95347692,199333086,294680778,0.676437355,Comedy
tt1758575      ,blue like jazz                                                                                                                                                                                                                                                                                                                                                                                                  ,2012,"Comedy, Drama",0,595018,0,595018,0.0,Comedy
tt3103166      ,the masked saint                                                                                                                                                                                                                                                                                                                                                                                                ,2016,"Action, Biography, Crime",0,182695,0,182695,0.0,Action
tt1716760      ,raymond did it                                                                                                                                                                                                                                                                                                                                                                                                  ,2011,Horror,0,3632,0,3632,0.0,Horror
tt1907639      ,hardflip                                                                                                                                                                                                                                                                                                                                                                                                        ,2012,"Action, Drama",0,96734,0,96734,0.0,Action
tt3567288      ,the visit                                                                                                                                                                                                                                                                                                                                                                                                       ,2015,"Horror, Mystery, Thriller",0,65206105,33471711,98677816,0.339201984,Horror
tt3567288      ,the visit                                                                                                                                                                                                                                                                                                                                                                                                       ,2015,"Horror, Mystery, Thriller",0,65206105,33471711,98677816,0.339201984,Horror
tt3567288      ,the visit                                                                                                                                                                                                                                                                                                                                                                                                       ,2015,"Horror, Mystery, Thriller",0,65206105,33471711,98677816,0.339201984,Horror
tt1472584      ,max steel                                                                                                                                                                                                                                                                                                                                                                                                       ,2016,"Action, Adventure, Fantasy",0,3818664,744416,4563080,0.163138932,Action
tt1472584      ,max steel                                                                                                                                                                                                                                                                                                                                                                                                       ,2016,"Action, Adventure, Fantasy",0,3818664,744416,4563080,0.163138932,Action
tt1719071      ,another happy day                                                                                                                                                                                                                                                                                                                                                                                               ,2011,"Comedy, Drama",0,9120,969407,978527,0.990679869,Comedy
tt1336617      ,cyrus                                                                                                                                                                                                                                                                                                                                                                                                           ,2010,"Comedy, Drama, Romance",0,7468936,2593960,10062896,0.2577747,Comedy
tt1655442      ,the artist                                                                                                                                                                                                                                                                                                                                                                                                      ,2011,"Comedy, Drama, Romance",0,44667095,83589617,128256712,0.651736784,Comedy
tt7334528      ,uncle drew                                                                                                                                                                                                                                                                                                                                                                                                      ,2018,"Comedy, Sport",0,42469946,4057215,46527161,0.087201001,Comedy
tt2296777      ,sherlock gnomes                                                                                                                                                                                                                                                                                                                                                                                                 ,2018,"Animation, Adventure, Comedy",0,43242871,44284780,87527651,0.505951885,Comedy
tt1950135      ,drunk wedding                                                                                                                                                                                                                                                                                                                                                                                                   ,2015,Comedy,0,3301,0,3301,0.0,Comedy
tt4733536      ,american hero                                                                                                                                                                                                                                                                                                                                                                                                   ,2015,"Action, Comedy, Drama",0,0,26,26,1.0,Action
tt1535612      ,the son of no one                                                                                                                                                                                                                                                                                                                                                                                               ,2011,"Action, Crime, Drama",0,30680,1117898,1148578,0.97328871,Action
tt1403241      ,wolves                                                                                                                                                                                                                                                                                                                                                                                                          ,2014,"Action, Fantasy, Horror",0,0,94953,94953,1.0,Horror
tt3381068      ,legend                                                                                                                                                                                                                                                                                                                                                                                                          ,2015,Horror,0,1872994,40552456,42425450,0.955852112,Horror
tt3381068      ,legend                                                                                                                                                                                                                                                                                                                                                                                                          ,2015,Horror,0,1872994,40552456,42425450,0.955852112,Horror
tt1251743      ,salvation boulevard                                                                                                                                                                                                                                                                                                                                                                                             ,2011,"Comedy, Crime, Drama",0,28468,0,28468,0.0,Comedy
tt1488181      ,zambezia                                                                                                                                                                                                                                                                                                                                                                                                        ,2012,"Animation, Adventure, Comedy",0,0,34454336,34454336,1.0,Comedy
tt1610996      ,absentia                                                                                                                                                                                                                                                                                                                                                                                                        ,2011,"Drama, Horror, Mystery",0,0,8555,8555,1.0,Horror
tt2268573      ,stranded                                                                                                                                                                                                                                                                                                                                                                                                        ,2013,"Horror, Sci-Fi",0,0,285593,285593,1.0,Horror
tt1194173      ,the bourne legacy                                                                                                                                                                                                                                                                                                                                                                                               ,2012,"Action, Adventure, Thriller",0,113203870,167152050,280355920,0.596213734,Action
tt2503358      ,speak no evil                                                                                                                                                                                                                                                                                                                                                                                                   ,2013,Horror,0,0,32927,32927,1.0,Horror
tt2113659      ,elsa  fred                                                                                                                                                                                                                                                                                                                                                                                                      ,2014,"Comedy, Drama, Romance",0,67657,130244,197901,0.658127043,Comedy
tt1321869      ,the lovers                                                                                                                                                                                                                                                                                                                                                                                                      ,2015,"Action, Adventure, Romance",0,0,53899,53899,1.0,Action
tt1945044      ,exeter                                                                                                                                                                                                                                                                                                                                                                                                          ,2015,"Horror, Mystery, Thriller",0,0,489792,489792,1.0,Horror
tt1391137      ,why did i get married too                                                                                                                                                                                                                                                                                                                                                                                       ,2010,"Comedy, Drama, Romance",0,60095852,735215,60831067,0.012086176,Comedy
tt3164256      ,rock the kasbah                                                                                                                                                                                                                                                                                                                                                                                                 ,2015,"Comedy, Music, War",0,3020665,365488,3386153,0.107936056,Comedy
tt3164256      ,rock the kasbah                                                                                                                                                                                                                                                                                                                                                                                                 ,2015,"Comedy, Music, War",0,3020665,365488,3386153,0.107936056,Comedy
tt3253232      ,the bounce back                                                                                                                                                                                                                                                                                                                                                                                                 ,2016,"Comedy, Romance",0,321910,99494,421404,0.236101224,Comedy
tt2638144      ,benhur                                                                                                                                                                                                                                                                                                                                                                                                          ,2016,"Action, Adventure, Drama",0,26410477,65259171,91669648,0.711895076,Action
tt1730687      ,darling companion                                                                                                                                                                                                                                                                                                                                                                                               ,2012,"Comedy, Drama, Romance",0,793352,406994,1200346,0.339063903,Comedy
tt1486193      ,5 days of war                                                                                                                                                                                                                                                                                                                                                                                                   ,2011,"Action, Drama, War",0,17479,70314,87793,0.800906678,Action
tt1129412      ,circle                                                                                                                                                                                                                                                                                                                                                                                                          ,2010,"Horror, Thriller",0,10024,0,10024,0.0,Horror
tt1878841      ,the darkness                                                                                                                                                                                                                                                                                                                                                                                                    ,2016,"Horror, Thriller",0,10753574,144719,10898293,0.013279052,Horror
tt3014284      ,the lego ninjago movie                                                                                                                                                                                                                                                                                                                                                                                          ,2017,"Animation, Action, Adventure",0,59281555,63455646,122737201,0.51700418,Action
tt2943946      ,the circle                                                                                                                                                                                                                                                                                                                                                                                                      ,2017,"Drama, Horror, Thriller",0,20497844,20154020,40651864,0.495771116,Horror
tt2312718      ,homefront                                                                                                                                                                                                                                                                                                                                                                                                       ,2013,"Action, Crime, Thriller",0,20158492,31536870,51695362,0.610052213,Action
tt3110770      ,road hard                                                                                                                                                                                                                                                                                                                                                                                                       ,2015,Comedy,0,113169,0,113169,0.0,Comedy
tt4871980      ,the perfect match                                                                                                                                                                                                                                                                                                                                                                                               ,2016,"Comedy, Romance",0,9669521,512529,10182050,0.050336524,Comedy
tt1922679      ,open road                                                                                                                                                                                                                                                                                                                                                                                                       ,2013,"Action, Drama, Thriller",0,0,47469,47469,1.0,Action
tt3702652      ,the other side of the door                                                                                                                                                                                                                                                                                                                                                                                      ,2016,Horror,0,3000342,9904765,12905107,0.767507391,Horror
tt1125929      ,love ranch                                                                                                                                                                                                                                                                                                                                                                                                      ,2010,"Biography, Comedy, Drama",0,137885,8264,146149,0.056545033,Comedy
